company_name,pt_seafood_database_id,country_hq,main_segment,seg_feed,seg_fishing,seg_aquaculture,seg_processing,seg_wholesale,seg_retail,seg_foodservice,description,website,species_disclosure,revenue_usd_mn,market_cap_usd_mn,ebit_margin,return_on_equity,sustainability_assessment_cat1_transparency_score,sustainability_assessment_cat2_ocean_health_score,sustainability_assessment_cat3_management_governance_score,sustainability_assessment_cat4_fishing_practices_score,sustainability_assessment_cat5_compliance_enforcement_score,sustainability_assessment_cat6_stock_sustainability_score,reporting_precision,n_distinct_countries,n_distinct_species,species_clean,regions,enterprise_value_usd_mn,net_debt_ebitda
ZHEJIANG XINGWANG AQUATIC GROUP CO LTD,ID_263,China,Processing,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Zhejiang Xingwang Aquatic Group Co., Ltd. is a China-based, vertically integrated company specializing in ocean fishing, refrigerated transportation, offshore cold chain processing, warehousing, logistics, seafood deep processing, deep-sea aquaculture, and urban distribution.",http://www.zjxwgroup.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,1,1,1,0.5865820961775087,3,18,"Bigeye Tuna, Black Pomfret, Bonito, Clupeidae, Gun Squid, Katsuwonus, Mackerel, Nine-Section Shrimp, Sciaenidae, Scomberomorus, Scombridae, Swimming Crab, Tuna, White Pomfret, Yellowfin Tuna",China; Malaysia; South Korea,,
ZHONGSHAN PRESIDENT ENTERPRISES CO LTD,ID_264,China,Feed,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Zhongshan President Enterprises Co., Ltd., a subsidiary of the Taiwanese food conglomerate Uni-President Enterprises Corporation, is a Chinese company established in 1995 specializing in the production of agricultural feed and ornamental fish food.",,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,2,0,1,1,0.6783555651183235,1,11,"California Sea Bass, Fugu, Grouper, Monodon Shrimp, Penaeus  Shrimp, Prawn, Rainbow Trout, Sea Bass, Shellfish, White Shrimp",China,,
ZHONGYANG GROUP,ID_265,China,Processing,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Zhongyang Group is a diversified Chinese industrial conglomerate with operations in fisheries, food, real estate, and biotechnology, maintaining dual headquarters in Jiangsu and Shanghai. Its history traces back to a 1952 fishery group and a state-owned aquatic products company from the late 1970s.",https://www.zy.com.cn,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,0,1,1,0.48405379340833593,14,41,"American Catfish, Anchovy, California Sea Bass, Cephalopod, Cichlidae, Clupeidae, Cod, Crab, Crayfish, Eels, Gentian Grouper, Hairtail, Jellyfish, Knife, Loach, Lobster, Lugworms, Macrobrachium Rosenbergii, Pangasius, Perch, Prawn, Puffer Fish, Salmon, Scombridae, Shad, Shellfish, Shrimp, Snakehead, Sturgeon Fish, Swordfish, Tilapia, Trachinotus Ovatus, Trichiuridae, Vannamei Shrimp, White Shrimp, Yellow Catfish","Europe; European Union; Hong Kong; Iran; Japan; Macao; Malaysia; Mozambique; Pacific Ocean; South Korea; Southeast Asia; Taiwan; United States; Yangjiang, Guangdong, China",,
ZHOUSHAN PUTUO HUAXING AQUATIC PRODUCT CO LTD,ID_266,China,Processing,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Zhoushan Putuo Huaxing Aquatic Product Co. Ltd. is a Chinese seafood processing company focused on exporting various aquatic products to international markets, including Japan and South Korea.",,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,1,1,1,0.505950425766201,2,21,"Branchiostegus Japonicus, Cod, Conger Myriaster, Crab, Flounder, Groundfish, Halibut, Herring, King Crab, Lepidotrigla Microptera, Octopus, Pacific Ocean Perch, Rockfish, Salmon, Shellfish, Shrimp, Sockeye, Sockeye Salmon, Sole, Tuna","China; Japan, South Korea",,
ZONECO GROUP CO LTD,ID_267,China,Integrated,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Zoneco Group Co Ltd is a China-based company involved in the entire aquatic product value chain, encompassing breeding, cultivation, processing, trading, and distribution, along with providing transportation services.",http://www.zhangzidao.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,218.5024559,,-1.503584208,-33.77884134,1,1,1,1,1,1,0.4268913796271834,1,12,"Abalone, Apostichopus Japonicus, Boston Lobster, Conch, Haliotis, Oyster, Salmon, Scallop, Sea Cucumber, Sea Snail, Sea Urchin, Squid","Dalian, Yellow Sea, China",555.5119969557054,23.08735634456881
DE BOER,ID_268,Netherlands,Processing,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,The De Boer family operates different companies such as Ekofish or Osprey Fish and is involvedi in the industrial catch of pelagic species across Europe.,"https://www.ekofishgroup.nl/en/our-company-history
https://www.ospreyfish.com/en/",Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,2,2,3,3,2,3,0.7385489151031229,2,6,"Gadus Morhua, Microstomus Kitt, Pleuronectes Platessa, Scophthalmus Maximus, Scophthalmus Rhombus, Solea Solea",North Sea; Norway,,
ALDA SEAFOOD,ID_269,Netherlands,Integrated,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Alda Seafood Holding B.V. is a vertically integrated European seafood group based in Oegstgeest, Netherlands, created in 2019 from the European operations of Icelandic company Samherji. It operates a fleet of fishing vessels, processing plants and sales offices across Europe and North America, focusing on wild‑caught species such as cod, haddock, saithe, redfish, Greenland halibut, blue whiting, mackerel, jack mackerel and shrimp, most of which are frozen at sea and sold into European and Asian markets.",https://www.aldaholding.com/,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,2,2,3,1,2,2,0.6944524173764535,5,5,"Gadus Morhua, Melanogrammus Aeglefinus, Pollachius Virens, Reinhardtius Hippoglossoides, Sebastes","East Greenland, Spitsbergen, Norwegian Coast; Greenland, Spitsbergen, Norwegian Coast; Northeast Arctic; Northeast Arctic (Norwegian Waters, Svalbard); Northeast Arctic, North Sea, West Of Scotland",,
CAMIL ALIMENTOS,ID_27,Brazil,Processing,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Camil Alimentos SA is an agricultural company involved in the production and commercialization of food products, including rice, beans, sugar, soy, pea, canned tuna, and canned sardine.",https://camilalimentos.com.br/,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,2087.545535,155.052355,5.560121131,11.84093503,2,2,2,2,1,1,0.6714281627828848,3,3,"Katsuwonus Pelamis, Sardinella Brasiliensis, Tuna",Atlantic Ocean; Atlantic Ocean (Brazilian Coast); Brazil,1109.4037359341173,3.3287148103366873
VAN DER ZWAN,ID_270,Netherlands,Integrated,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Van der  Zwan is a Dutch family-owned pelagic fishing company that catches, processes, freezes, and distributes pelagic fish. It is one of the major pelagic freezer‑trawler operators in the Netherlands.",https://wvanderzwan.nl/,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,1,2,1,2,2,0.45014358820269784,4,6,"Clupea Harengus, Micromesistius Poutassou, Scomber Scombrus",English Channel; North Atlantic Ocean; North East Atlantic; North Sea,,-0.9230621275925823
ATUNSA,ID_271,Spain,Fishing,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Atunsa is a Spanish tuna company based in Bermeo that fishes tropical tunas with modern vessels and operates a refrigeration plant, producing a wide range of canned and frozen tuna products for global markets.",www.atunsa.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,2,2,2,1,2,0.5889187833080212,3,2,"Katsuwonus Pelamis, Thunnus Albacares",Atlantic Ocean; Indian Ocean; Spain,,
CAROLINE FISHERIES,ID_272,,Fishing,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Caroline Fisheries Corporation is a purse‑seine tuna company fishing tropical tuna and running shore‑side support facilities for its own and other vessels,no website,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,2,2,2,2,3,0.18898148057415573,1,3,"Katsuwonus Pelamis, Thunnus Albacares, Thunnus Obesus",Western And Central Pacific Ocean,,
CHINA NATIONAL AGRICULTURAL DEVELOPMENT GROUP,ID_273,China,Integrated,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"China National Agricultural Development Group Co., Ltd. (CNADC) is a Chinese state-owned conglomerate that develops and manages agricultural and fishery resources across the entire value chain, from pelagic fishing and livestock health to seeds, insurance, and trade.",www.cnadc.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,1,2,1,1,1,0.21460668966740062,8,4,"Gadus, Ommastrephidae, Thunnus",Atlantic Ocean; Indian Ocean; North Pacific Ocean; Sea Of Japan; South Pacific Ocean; Southeast Pacific Ocean (Off Peru); Southwest Atlantic Ocean (Off Argentina); Vanuatu,,
CHINA SOUTHERN FISHERIES,ID_274,China,Fishing,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"China Southern Fishery (Shenzhen) Co. Ltd. specializes in distant-water fishing and tuna processing. The company possesses multiple fishing licenses and supplies seafood, primarily tuna, sourced from operations in the EEZs of the Pacific.",no website,Planet Tracker did not find sufficient species disclosure for the seafood portfolio of this company,,,,,2,3,3,2,2,3,,0,0,,,,
CORNELIS VROLIJK,ID_275,Netherlands,Integrated,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Cornelis Vrolijk is  aDutch family‑owned fishing group catching, farming, processing and trading pelagic and demersal fish plus shrimp, with vertically integrated supply chains from “ship to shelf” for products like North‑East Atlantic mackerel.",https://www.cornelisvrolijk.eu/,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,2,2,3,2,2,3,0.5293586415928241,7,12,"Clupea Harengus, Crangon Crangon, Micromesistius Poutassou, Mullus Surmuletus, Pleuronectes Platessa, Scomber Scombrus, Solea Solea, Trachurus Trachurus","Africa, Asia; Europe; Netherlands; North Sea; North Sea, English Channel; North-East Atlantic; North-East Atlantic, North Sea",,-4.982661620294599
WORLD FISHING COMPANY,ID_276,Spain,Integrated,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Wofco is a Spanish multinational seafood company headquartered in Vigo that specializes in the production and global trade of fish, shellfish, and cephalopods, with a leading position in Argentine red shrimp. ",https://wofco-ltd.com/en/,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,2,1,2,1,1,2,0.6804138446563238,4,2,"Gadus Morhua, Pleoticus Muelleri",Argentina (Patagonia); Northeast Atlantic (Fao 27); Northwest Atlantic (Fao 21); Southwest Atlantic (Fao 41),,
FISHECUADOR,ID_277,Ecuador,Processing,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FishEcuador S.A. is an Ecuadorian tuna company based in Guayaquil that operates in seafood preparation and packaging and is a significant Eastern Pacific purse‑seine tuna harvester.,no website,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,2,2,1,2,2,0.07138452213190195,2,4,"Scombridae, Shellfish",Eastern Pacific Ocean; Ecuador,,
FRABELLE GROUP,ID_278,Philippines,Integrated,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Frabelle Group is a diversified Philippine conglomerate known for its deep-sea fishing and seafood operations that is also involved in food manufacturing, cold chain, shipbuilding, energy, and real estate. It operates across the value chain from harvesting and processing to logistics and property development.",http://frabelle.com/,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,1,2,2,2,2,0.726483080785093,3,4,"Chanos Chanos, Decapterus, Katsuwonus Pelamis, Thunnus Albacares",Papua New Guinea; Philippines; Western And Central Pacific Ocean,,
FUJIAN ZHENGGUAN FISHERIES,ID_279,China,Feed,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Chinese firm Fujian Zhengguan Fishery Development is a major Antarctic krill operator .,No website,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,1,1,2,2,2,1.0,2,1,Euphausia Superba,Antarctica; China,,
CARGILL,ID_28,United States of America,Feed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Cargill is a provider of essential food, agricultural, financial, and industrial products. Its food segment includes a seafood line focusing on salmon, mussels, shrimp, and tilapia.",https://www.cargill.com,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,2,2,3,1,2,3,0.40265071906430266,16,8,"Cichlidae, Mussel, Oreochromis Niloticus, Salmo Salar, Salmon, Shrimp, Tilapia",Africa; Asia Pacific; Chile; China; Ecuador; Europe; India; Indonesia; Mexico; Middle East; North America; Norway; Scotland; South America; Thailand; Vietnam,,
FUKUICHI,ID_280,Japan,Fishing,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Fukuichi Fishery Co., Ltd. is a Japanese marine product company specializing in the catching, processing, and direct distribution of seafood, particularly known for sourcing and supplying tuna and mackerel to global customers.",https://fukuichi-world.jp/,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,1,2,2,1,2,0.9062358713629692,2,11,"Beryx Splendens, Branchiostegus Japonicus, Katsuwonus Pelamis, Pectinidae, Thunnus Alalunga, Thunnus Albacares, Thunnus Maccoyii, Thunnus Obesus, Thunnus Thynnus, Trichiurus Lepturus",Japan; Pacific Ocean,,
FUZHOU HONGLONG OCEAN FISHING,ID_281,China,Fishing,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Fuzhou Honglong Ocean Fishing Co., Ltd is a large Chinese distant‑water fishing company",No website ,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,1,1,1,1,1,1,0.015386682553429119,4,2,Shellfish,Indian Ocean; Northwest Indian Ocean; South Pacific Ocean; Southwest Atlantic Ocean,,
GRUPO BUITRAGO,ID_282,Ecuador,Fishing,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Grupo Buitrago is an Ecuadorian tuna fishing group based in Manta that focuses on the extraction and commercialization of tuna, selling its catches to major regional canning and processing companies rather than processing fish itself",https://grupobuitrago.com.ec/,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,1,2,1,2,1,0.871165024550458,4,3,"Katsuwonus Pelamis, Thunnus Albacares, Thunnus Obesus",Colombia (Pacific Ocean); Ecuador (Pacific Ocean); International Waters (Eastern Pacific Ocean); Peru (Pacific Ocean),,
GRUPO CIMERA,ID_283,Ecuador,Integrated,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Spanish seafood company Grupo Cimera is active in processing and marketing canned fish and seafood, particularly tuna products.",https://www.grupocimeraec.com/,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,2,3,2,2,3,1.0,1,2,"Katsuwonus Pelamis, Thunnus Obesus",Eastern Pacific Ocean (Ecuadorian National And International Waters),,
GRUPO PEZATUN,ID_284,Panama,Fishing,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Grupo Pezatun is a Latin American tuna group operating purse‑seine vessels that supply raw tuna to canners and buyers across Panama, Venezuela, Colombia, Costa Rica, Ecuador and other countries",pezatun.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,1,1,1,1,2,0.642141469356247,3,2,"Katsuwonus Pelamis, Thunnus Albacares","Caribbean Sea; Pacific Ocean; Venezuela, Panama, Colombia, Costa Rica, Ecuador",,
GRUPOMAR,ID_285,Mexico,Integrated,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Grupomar (Grupo Marítimo Industrial S.A. de C.V.) is a vertically integrated Mexican tuna group that owns yellowfin fleets and a large canning and freezing complex in Manzanillo, Colima, supplying brands like Tuny, Ancla, Capitán Nemo and Martuna. ",www.grupomar.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,2,3,2,2,3,0.7569126435725592,4,1,Thunnus Albacares,"Atlantic Ocean (Historical, Formerly Based In Dakar, Senegal); Eastern Pacific Ocean (From Mexico To Ecuador, West To Hawaii); Manzanillo, Colima, Mexico; Mexico, Central America",,
INEPACA,ID_286,Ecuador,Processing,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Industria Ecuatoriana Productora de Alimentos (Inepaca) is an Ecuador-based company that processes tuna and sardines.,no website,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,2,2,3,2,2,3,0.5289253255422736,2,4,"Clupeidae, Thunnus Albacares, Thunnus Obesus","Eastern Pacific Ocean; Manta, Ecuador",,
MARS INC,ID_287,United States of America,Integrated,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Mars, Incorporated is a large American multinational that manufactures confectionery, pet food, and other food products and also provides veterinary and animal care services",www.mars.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,12.21076,0.453549,2,3,3,1,2,3,0.1291007358615744,1,2,Scombridae,Thailand,,0.9298988941870934
NEGOCIOS INDUSTRIALES REAL NIRSA SA,ID_288,Ecuador,Integrated,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NIRSA is one of Ecuador’s largest tuna and shrimp producers and exporters.,https://nirsa.com/,Planet Tracker found species disclosure for part of the seafood portfolio of this company,,,,,2,2,2,2,2,2,0.4314637875882517,3,4,"Katsuwonus Pelamis, Shellfish, Thunnus Albacares","Eastern Pacific Ocean; Ecuador; Global (North America, South America, European Union, Asia)",,
PINGTAIRONG OCEAN FISHERIES,ID_289,China,Integrated,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Chinese distant‑water fishing company Pingtairong Ocean Fisheries operates large high‑seas vessels targeting species such as squid and tuna/,www.ptrcn.com,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,,,,,1,2,2,2,1,3,1.0,2,3,"Thunnus Alalunga, Thunnus Albacares, Thunnus Obesus",China; Pacific Ocean,,
CENTURY PACIFIC FOOD INC,ID_29,Philippines,Processing,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Century Pacific Food Inc. is a leading branded food company in the Philippines that manages the entire process (from purchasing and processing to canning, packaging, and manufacturing) for a broad spectrum of products, including fish, seafood, meat, produce, and agricultural items.",https://centurypacific.com.ph,Planet Tracker found full species disclosure for the entire seafood portfolio of this company,1317.700244,893.1688575,9.969662238,18.46015884,2,2,3,1,2,3,0.7129751047547173,1,2,"Sardines, Tuna",Philippines,2632.112656589842,0.21559913610899062
